file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2265,0.896969696969697,0.864,0.6971020440831014
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2271,0.8547717842323651,0.7770700636942676,0.3754150271912248
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2283,0.8611111111111112,0.8095238095238095,0.5588121893092832
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2300,0.7666666666666667,0.7083333333333334,0.38042824521683705
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2305,0.6615384615384615,0.6944444444444444,0.39287543618474197
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2316,0.9726775956284153,0.9473684210526315,0.2938029801736205
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2322,0.8888888888888888,0.86,0.7027968972548685
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2324,0.9056603773584906,0.8412698412698413,0.4220287771823783
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2347,0.8823529411764706,0.8072289156626506,0.34901960784313724
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2349,0.7692307692307693,0.6666666666666666,0.17066665793415742
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2351,0.9401709401709402,0.890625,0.4439961897217759
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2374,0.7903225806451613,0.7523809523809524,0.48856776398974117
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2375,0.6434782608695652,0.7071428571428572,0.3986732712741752
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2841,0.918918918918919,0.8554216867469879,0.3493214100126867
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2842,0.8702290076335878,0.7988165680473372,0.42865492715593556
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2862,0.7083333333333334,0.851063829787234,0.6130962246388346
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2868,0.9591836734693877,0.9230769230769231,0.2925170068027211
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2876,0.8142857142857143,0.7263157894736842,0.3078917464888402
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2890,0.9425287356321839,0.9090909090909091,0.7300941615002712
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2893,0.958139534883721,0.9203539823008849,0.14944236382082127
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2900,0.9502762430939227,0.9052631578947369,-0.04136006451229723
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2908,0.9556313993174061,0.9155844155844156,0.10040930403633866
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2914,0.8285714285714286,0.7391304347826086,0.29405652736341487
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2919,0.9053254437869822,0.8383838383838383,0.3643151596439963
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2928,0.9485294117647058,0.903448275862069,0.17850167612125722
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2929,0.6947368421052632,0.7211538461538461,0.4414721705140147
