Type,Percent,Iter,Method,var_x,var_y,corr_complete,corr_imputed
MAR,10,1,mode,X4745,X4954,0.05991069443423865,0.06427696500941903
MAR,10,1,mode,X4745,X5196,0.18851541041753805,0.16465158330836868
MAR,10,1,mode,X4745,X5220,0.2053009022573063,0.1488860830143624
MAR,10,1,mode,X4745,X5226,0.17814625364561698,0.22679322892563195
MAR,10,1,mode,X4776,X4780,0.20718306749297075,0.2523928604474008
MAR,10,1,mode,X4776,X4794,0.04744317966081159,0.0690512509998714
MAR,10,1,mode,X4776,X4828,0.0268928604497047,0.08453611162314628
MAR,10,1,mode,X4776,X4954,0.17110590491418556,0.15762571869110886
MAR,10,1,mode,X4776,X5196,0.010769979595619854,0.03492101078157516
MAR,10,1,mode,X4776,X5220,-0.035363841004637166,-0.06241448216272745
MAR,10,1,mode,X4776,X5226,-0.011809596141917369,0.013796043042755337
MAR,10,1,mode,X4780,X4794,0.03309907911159734,0.07443888873263214
MAR,10,1,mode,X4780,X4828,0.11338773642554473,0.10625369707407561
MAR,10,1,mode,X4780,X4954,0.11937327817625405,0.1623633883969562
MAR,10,1,mode,X4780,X5196,0.0075137545420497776,-0.01698176163478022
MAR,10,1,mode,X4780,X5220,0.08540252551527888,0.06866497892067168
MAR,10,1,mode,X4780,X5226,0.08365805205931719,0.09792132055141387
MAR,10,1,mode,X4794,X4828,-0.10340253000749859,-0.03385802355813458
MAR,10,1,mode,X4794,X4954,0.023889661829999725,0.0500635732953613
MAR,10,1,mode,X4794,X5196,0.07804819248859426,0.12157329639458293
MAR,10,1,mode,X4794,X5220,0.22125520449865627,0.1617019775018996
MAR,10,1,mode,X4794,X5226,0.293182992258981,0.3582337515853191
MAR,10,1,mode,X4828,X4954,0.0898312082395111,0.13620850139621465
MAR,10,1,mode,X4828,X5196,0.0867489979267865,0.07277420050871675
MAR,10,1,mode,X4828,X5220,-0.08470571522883175,-0.07533120683896204
MAR,10,1,mode,X4828,X5226,0.005257824127121005,0.03209659901056702
MAR,10,1,mode,X4954,X5196,0.05668076556096307,0.04721877994662447
MAR,10,1,mode,X4954,X5220,0.01332638833778191,-0.014694522228417327
MAR,10,1,mode,X4954,X5226,0.009115046960387117,0.06451928828684368
MAR,10,1,mode,X5196,X5220,0.010876706757180532,-0.04570783939024829
MAR,10,1,mode,X5196,X5226,0.19674565372836075,0.19454745387085257
MAR,10,1,mode,X5220,X5226,0.22752331878378967,0.17968328051718474
MAR,10,2,missForest,X4676,X4729,-0.13458643807329113,-0.14023830390495434
MAR,10,2,missForest,X4676,X4745,0.28750101650468146,0.30680483247254886
MAR,10,2,missForest,X4676,X4776,-0.13607275948655725,-0.12882395871963673
MAR,10,2,missForest,X4676,X4780,0.03227066473069483,0.0313156358973246
MAR,10,2,missForest,X4676,X4794,0.28726106556196107,0.2526893840687827
MAR,10,2,missForest,X4676,X4828,-0.05016493268689705,-0.00894786416133175
MAR,10,2,missForest,X4676,X4954,-0.07620521767690396,-0.08296171618035268
MAR,10,2,missForest,X4676,X5196,0.14065543365021957,0.1536602253832168
MAR,10,2,missForest,X4676,X5220,0.1580721727478751,0.17805926604202885
MAR,10,2,missForest,X4676,X5226,0.31866359788405507,0.32537264826959417
MAR,10,2,missForest,X4729,X4745,0.1877755227700502,0.20443736225819656
MAR,10,2,missForest,X4729,X4776,-0.039420938985009576,-0.03134187619127702
MAR,10,2,missForest,X4729,X4780,-0.07511823494614298,-0.0736204537881428
MAR,10,2,missForest,X4729,X4794,-0.019198646680501544,-0.03234915048249637
MAR,10,2,missForest,X4729,X4828,0.2593770060105025,0.21951494735594115
MAR,10,2,missForest,X4729,X4954,0.03339604365470998,0.06981759718486959
MAR,10,2,missForest,X4729,X5196,0.08442936399243549,0.09983911739240744
MAR,10,2,missForest,X4729,X5220,0.11297776096650695,0.10910950529973133
MAR,10,2,missForest,X4729,X5226,-0.14181228161804507,-0.06863094181938559
MAR,10,2,missForest,X4745,X4776,-0.04755867404892234,-0.05852724467542689
MAR,10,2,missForest,X4745,X4780,0.022871412401678868,0.02895227661977181
MAR,10,2,missForest,X4745,X4794,0.32942204912556916,0.3684396047506071
MAR,10,2,missForest,X4745,X4828,-0.03625601174099287,-0.02460449483162132
MAR,10,2,missForest,X4745,X4954,0.05991069443423865,0.07403609969035564
MAR,10,2,missForest,X4745,X5196,0.18851541041753805,0.171912762282603
MAR,10,2,missForest,X4745,X5220,0.2053009022573063,0.27846130193045976
MAR,10,2,missForest,X4745,X5226,0.17814625364561698,0.19793357869220435
MAR,10,2,missForest,X4776,X4780,0.20718306749297075,0.13105097856339756
MAR,10,2,missForest,X4776,X4794,0.04744317966081159,0.026236175925776054
MAR,10,2,missForest,X4776,X4828,0.0268928604497047,0.03772529228332997
MAR,10,2,missForest,X4776,X4954,0.17110590491418556,0.24286977900610343
MAR,10,2,missForest,X4776,X5196,0.010769979595619854,0.04458370628284247
MAR,10,2,missForest,X4776,X5220,-0.035363841004637166,-0.06085387358193129
MAR,10,2,missForest,X4776,X5226,-0.011809596141917369,-0.028000624234207915
MAR,10,2,missForest,X4780,X4794,0.03309907911159734,0.029981484074806483
MAR,10,2,missForest,X4780,X4828,0.11338773642554473,0.11734014535811027
MAR,10,2,missForest,X4780,X4954,0.11937327817625405,0.11338773642554495
MAR,10,2,missForest,X4780,X5196,0.0075137545420497776,0.006165372993700638
MAR,10,2,missForest,X4780,X5220,0.08540252551527888,0.09118796310439084
MAR,10,2,missForest,X4780,X5226,0.08365805205931719,0.0836580520593172
MAR,10,2,missForest,X4794,X4828,-0.10340253000749859,-0.06956299085448106
MAR,10,2,missForest,X4794,X4954,0.023889661829999725,-0.0014419037298955093
MAR,10,2,missForest,X4794,X5196,0.07804819248859426,0.07880047530314134
MAR,10,2,missForest,X4794,X5220,0.22125520449865627,0.2896784495956526
MAR,10,2,missForest,X4794,X5226,0.293182992258981,0.31297261406415733
MAR,10,2,missForest,X4828,X4954,0.0898312082395111,0.12545316008611382
MAR,10,2,missForest,X4828,X5196,0.0867489979267865,0.07891515686142199
MAR,10,2,missForest,X4828,X5220,-0.08470571522883175,-0.048011137603055615
MAR,10,2,missForest,X4828,X5226,0.005257824127121005,0.01810889557000737
MAR,10,2,missForest,X4954,X5196,0.05668076556096307,0.10636232964983491
MAR,10,2,missForest,X4954,X5220,0.01332638833778191,0.04911689334748716
MAR,10,2,missForest,X4954,X5226,0.009115046960387117,-0.05573293574748243
MAR,10,2,missForest,X5196,X5220,0.010876706757180532,0.17916609234946465
MAR,10,2,missForest,X5196,X5226,0.19674565372836075,0.22681651768871142
MAR,10,2,missForest,X5220,X5226,0.22752331878378967,0.278531901969275
MAR,10,2,mice,X4676,X4729,-0.13458643807329113,-0.14343979937614915
MAR,10,2,mice,X4676,X4745,0.28750101650468146,0.26476498188470937
MAR,10,2,mice,X4676,X4776,-0.13607275948655725,-0.15348216648238536
MAR,10,2,mice,X4676,X4780,0.03227066473069483,0.031061586555454972
MAR,10,2,mice,X4676,X4794,0.28726106556196107,0.29473956609136864
MAR,10,2,mice,X4676,X4828,-0.05016493268689705,-0.10110875464165563
MAR,10,2,mice,X4676,X4954,-0.07620521767690396,-0.0870645060127761
MAR,10,2,mice,X4676,X5196,0.14065543365021957,0.12543207037366705
MAR,10,2,mice,X4676,X5220,0.1580721727478751,0.18885473062839603
MAR,10,2,mice,X4676,X5226,0.31866359788405507,0.31398830297655866
MAR,10,2,mice,X4729,X4745,0.1877755227700502,0.1835654667315381
MAR,10,2,mice,X4729,X4776,-0.039420938985009576,-0.04256446000707554
MAR,10,2,mice,X4729,X4780,-0.07511823494614298,-0.07995991531476626
MAR,10,2,mice,X4729,X4794,-0.019198646680501544,-0.03423082553979479
MAR,10,2,mice,X4729,X4828,0.2593770060105025,0.2148126711240445
MAR,10,2,mice,X4729,X4954,0.03339604365470998,0.06680931787731377
MAR,10,2,mice,X4729,X5196,0.08442936399243549,-0.018529428714763718
MAR,10,2,mice,X4729,X5220,0.11297776096650695,0.09417738961365357
MAR,10,2,mice,X4729,X5226,-0.14181228161804507,-0.09304849122789133
MAR,10,2,mice,X4745,X4776,-0.04755867404892234,-0.05758122808514021
MAR,10,2,mice,X4745,X4780,0.022871412401678868,0.0005892209738997716
MAR,10,2,mice,X4745,X4794,0.32942204912556916,0.31311414821901634
MAR,10,2,mice,X4745,X4828,-0.03625601174099287,-0.04529900926517093
MAR,10,2,mice,X4745,X4954,0.05991069443423865,0.037824712176083325
MAR,10,2,mice,X4745,X5196,0.18851541041753805,0.12469596877217799
MAR,10,2,mice,X4745,X5220,0.2053009022573063,0.21266539411346533
MAR,10,2,mice,X4745,X5226,0.17814625364561698,0.15918141074735592
MAR,10,2,mice,X4776,X4780,0.20718306749297075,0.1670952094362992
MAR,10,2,mice,X4776,X4794,0.04744317966081159,0.040548075406412525
MAR,10,2,mice,X4776,X4828,0.0268928604497047,0.08723416923881042
MAR,10,2,mice,X4776,X4954,0.17110590491418556,0.1984516334085243
MAR,10,2,mice,X4776,X5196,0.010769979595619854,0.019642771891244675
MAR,10,2,mice,X4776,X5220,-0.035363841004637166,-0.12917975457333564
MAR,10,2,mice,X4776,X5226,-0.011809596141917369,-0.03479696203674024
MAR,10,2,mice,X4780,X4794,0.03309907911159734,-0.0026383691401319774
MAR,10,2,mice,X4780,X4828,0.11338773642554473,0.06990675902882049
MAR,10,2,mice,X4780,X4954,0.11937327817625405,0.08198369340298682
MAR,10,2,mice,X4780,X5196,0.0075137545420497776,-0.030106580960431756
MAR,10,2,mice,X4780,X5220,0.08540252551527888,0.09870950831258495
MAR,10,2,mice,X4780,X5226,0.08365805205931719,0.07938065657753522
MAR,10,2,mice,X4794,X4828,-0.10340253000749859,-0.039503733878298045
MAR,10,2,mice,X4794,X4954,0.023889661829999725,-0.03197869373087127
MAR,10,2,mice,X4794,X5196,0.07804819248859426,0.077163375305584
MAR,10,2,mice,X4794,X5220,0.22125520449865627,0.26378446069927836
MAR,10,2,mice,X4794,X5226,0.293182992258981,0.29994978590809523
MAR,10,2,mice,X4828,X4954,0.0898312082395111,0.15565470099850828
MAR,10,2,mice,X4828,X5196,0.0867489979267865,0.044898017177453946
MAR,10,2,mice,X4828,X5220,-0.08470571522883175,-0.09185549740326585
MAR,10,2,mice,X4828,X5226,0.005257824127121005,-0.03172402753604314
MAR,10,2,mice,X4954,X5196,0.05668076556096307,0.09358646204252684
MAR,10,2,mice,X4954,X5220,0.01332638833778191,-0.001007088667673318
MAR,10,2,mice,X4954,X5226,0.009115046960387117,-0.04885851392198393
MAR,10,2,mice,X5196,X5220,0.010876706757180532,0.10038605807013075
MAR,10,2,mice,X5196,X5226,0.19674565372836075,0.20078899546343384
MAR,10,2,mice,X5220,X5226,0.22752331878378967,0.2707416329273622
MAR,10,2,miceCART,X4676,X4729,-0.13458643807329113,-0.1353902928381306
MAR,10,2,miceCART,X4676,X4745,0.28750101650468146,0.2723438387472654
MAR,10,2,miceCART,X4676,X4776,-0.13607275948655725,-0.13352050534524892
MAR,10,2,miceCART,X4676,X4780,0.03227066473069483,0.03418693285600672
MAR,10,2,miceCART,X4676,X4794,0.28726106556196107,0.26597058253232664
MAR,10,2,miceCART,X4676,X4828,-0.05016493268689705,-0.06813251471713941
MAR,10,2,miceCART,X4676,X4954,-0.07620521767690396,-0.05773966041829867
MAR,10,2,miceCART,X4676,X5196,0.14065543365021957,0.10242073743779467
MAR,10,2,miceCART,X4676,X5220,0.1580721727478751,0.14944023112882823
MAR,10,2,miceCART,X4676,X5226,0.31866359788405507,0.27623957903858853
MAR,10,2,miceCART,X4729,X4745,0.1877755227700502,0.2086169157171068
MAR,10,2,miceCART,X4729,X4776,-0.039420938985009576,-0.007015528812966389
MAR,10,2,miceCART,X4729,X4780,-0.07511823494614298,-0.07586373732068828
MAR,10,2,miceCART,X4729,X4794,-0.019198646680501544,-0.017122606792511697
MAR,10,2,miceCART,X4729,X4828,0.2593770060105025,0.16827792644338913
MAR,10,2,miceCART,X4729,X4954,0.03339604365470998,0.08912344476294716
MAR,10,2,miceCART,X4729,X5196,0.08442936399243549,0.04638091256557717
MAR,10,2,miceCART,X4729,X5220,0.11297776096650695,0.05241981065091768
MAR,10,2,miceCART,X4729,X5226,-0.14181228161804507,-0.043158469337509095
MAR,10,2,miceCART,X4745,X4776,-0.04755867404892234,-0.06923828450893296
MAR,10,2,miceCART,X4745,X4780,0.022871412401678868,0.026907927319894404
MAR,10,2,miceCART,X4745,X4794,0.32942204912556916,0.3707587542473715
MAR,10,2,miceCART,X4745,X4828,-0.03625601174099287,-0.02733918784106499
MAR,10,2,miceCART,X4745,X4954,0.05991069443423865,0.08695495388674364
MAR,10,2,miceCART,X4745,X5196,0.18851541041753805,0.11793698239448526
MAR,10,2,miceCART,X4745,X5220,0.2053009022573063,0.21035982487948188
MAR,10,2,miceCART,X4745,X5226,0.17814625364561698,0.18261925022351566
MAR,10,2,miceCART,X4776,X4780,0.20718306749297075,0.12543736739370356
MAR,10,2,miceCART,X4776,X4794,0.04744317966081159,0.015881886689400965
MAR,10,2,miceCART,X4776,X4828,0.0268928604497047,0.048520247454417825
MAR,10,2,miceCART,X4776,X4954,0.17110590491418556,0.1905560802449238
MAR,10,2,miceCART,X4776,X5196,0.010769979595619854,0.0418406570884354
MAR,10,2,miceCART,X4776,X5220,-0.035363841004637166,-0.07289725414469148
MAR,10,2,miceCART,X4776,X5226,-0.011809596141917369,-0.0394771016975862
MAR,10,2,miceCART,X4780,X4794,0.03309907911159734,0.029981484074806466
MAR,10,2,miceCART,X4780,X4828,0.11338773642554473,0.10233873086474417
MAR,10,2,miceCART,X4780,X4954,0.11937327817625405,0.10957712407965069
MAR,10,2,miceCART,X4780,X5196,0.0075137545420497776,0.0004947531952431627
MAR,10,2,miceCART,X4780,X5220,0.08540252551527888,0.0832210350181268
MAR,10,2,miceCART,X4780,X5226,0.08365805205931719,0.08262446076717844
MAR,10,2,miceCART,X4794,X4828,-0.10340253000749859,-0.07914127892800668
MAR,10,2,miceCART,X4794,X4954,0.023889661829999725,0.01851438633766669
MAR,10,2,miceCART,X4794,X5196,0.07804819248859426,0.07411622559600071
MAR,10,2,miceCART,X4794,X5220,0.22125520449865627,0.24670203720539136
MAR,10,2,miceCART,X4794,X5226,0.293182992258981,0.28398091712353224
MAR,10,2,miceCART,X4828,X4954,0.0898312082395111,0.1027792061402419
MAR,10,2,miceCART,X4828,X5196,0.0867489979267865,0.0372335194031659
MAR,10,2,miceCART,X4828,X5220,-0.08470571522883175,-0.0524379747971655
MAR,10,2,miceCART,X4828,X5226,0.005257824127121005,0.024499797877501242
MAR,10,2,miceCART,X4954,X5196,0.05668076556096307,0.09810833743392743
MAR,10,2,miceCART,X4954,X5220,0.01332638833778191,0.004419868412409771
MAR,10,2,miceCART,X4954,X5226,0.009115046960387117,-0.07021094974994097
MAR,10,2,miceCART,X5196,X5220,0.010876706757180532,0.04342471137660196
MAR,10,2,miceCART,X5196,X5226,0.19674565372836075,0.20786827070647299
MAR,10,2,miceCART,X5220,X5226,0.22752331878378967,0.18705520049740998
MAR,10,2,micePMM,X4676,X4729,-0.13458643807329113,-0.13725250923299148
MAR,10,2,micePMM,X4676,X4745,0.28750101650468146,0.25908098246706934
MAR,10,2,micePMM,X4676,X4776,-0.13607275948655725,-0.16114473307097033
MAR,10,2,micePMM,X4676,X4780,0.03227066473069483,-0.005010501743571862
MAR,10,2,micePMM,X4676,X4794,0.28726106556196107,0.25276781864305875
MAR,10,2,micePMM,X4676,X4828,-0.05016493268689705,-0.007620700442454187
MAR,10,2,micePMM,X4676,X4954,-0.07620521767690396,-0.08932966976476864
MAR,10,2,micePMM,X4676,X5196,0.14065543365021957,0.1536602253832168
MAR,10,2,micePMM,X4676,X5220,0.1580721727478751,0.16960012776119585
MAR,10,2,micePMM,X4676,X5226,0.31866359788405507,0.3203779205907223
MAR,10,2,micePMM,X4729,X4745,0.1877755227700502,0.17625142730149407
MAR,10,2,micePMM,X4729,X4776,-0.039420938985009576,-0.012456756304255278
MAR,10,2,micePMM,X4729,X4780,-0.07511823494614298,-0.07135493147362365
MAR,10,2,micePMM,X4729,X4794,-0.019198646680501544,-0.004488735694278876
MAR,10,2,micePMM,X4729,X4828,0.2593770060105025,0.2457125705216574
MAR,10,2,micePMM,X4729,X4954,0.03339604365470998,0.058127439721793656
MAR,10,2,micePMM,X4729,X5196,0.08442936399243549,0.11690529271512749
MAR,10,2,micePMM,X4729,X5220,0.11297776096650695,0.08797691383394483
MAR,10,2,micePMM,X4729,X5226,-0.14181228161804507,-0.094462236402192
MAR,10,2,micePMM,X4745,X4776,-0.04755867404892234,-0.047453089163450396
MAR,10,2,micePMM,X4745,X4780,0.022871412401678868,0.02287141240167882
MAR,10,2,micePMM,X4745,X4794,0.32942204912556916,0.35257091624465414
MAR,10,2,micePMM,X4745,X4828,-0.03625601174099287,0.010244327641803774
MAR,10,2,micePMM,X4745,X4954,0.05991069443423865,0.09680338938312315
MAR,10,2,micePMM,X4745,X5196,0.18851541041753805,0.1295281102742294
MAR,10,2,micePMM,X4745,X5220,0.2053009022573063,0.20867840022601555
MAR,10,2,micePMM,X4745,X5226,0.17814625364561698,0.16674387712250333
MAR,10,2,micePMM,X4776,X4780,0.20718306749297075,0.18679338281228994
MAR,10,2,micePMM,X4776,X4794,0.04744317966081159,0.06017564682151444
MAR,10,2,micePMM,X4776,X4828,0.0268928604497047,0.10276628795195573
MAR,10,2,micePMM,X4776,X4954,0.17110590491418556,0.16291547478988672
MAR,10,2,micePMM,X4776,X5196,0.010769979595619854,0.05848241684273745
MAR,10,2,micePMM,X4776,X5220,-0.035363841004637166,-0.12193532425405014
MAR,10,2,micePMM,X4776,X5226,-0.011809596141917369,-0.04856574313140732
MAR,10,2,micePMM,X4780,X4794,0.03309907911159734,0.027927807502198237
MAR,10,2,micePMM,X4780,X4828,0.11338773642554473,0.1133877364255447
MAR,10,2,micePMM,X4780,X4954,0.11937327817625405,0.11146541569286741
MAR,10,2,micePMM,X4780,X5196,0.0075137545420497776,0.006165372993700656
MAR,10,2,micePMM,X4780,X5220,0.08540252551527888,0.08829961525855062
MAR,10,2,micePMM,X4780,X5226,0.08365805205931719,0.0785379978266462
MAR,10,2,micePMM,X4794,X4828,-0.10340253000749859,-0.05388161754884804
MAR,10,2,micePMM,X4794,X4954,0.023889661829999725,0.049530021245719806
MAR,10,2,micePMM,X4794,X5196,0.07804819248859426,0.10118307308630481
MAR,10,2,micePMM,X4794,X5220,0.22125520449865627,0.2655346798410349
MAR,10,2,micePMM,X4794,X5226,0.293182992258981,0.3027160392889256
MAR,10,2,micePMM,X4828,X4954,0.0898312082395111,0.1321515419043501
MAR,10,2,micePMM,X4828,X5196,0.0867489979267865,0.060722267112051295
MAR,10,2,micePMM,X4828,X5220,-0.08470571522883175,-0.03451487109516526
MAR,10,2,micePMM,X4828,X5226,0.005257824127121005,0.006890624012259811
MAR,10,2,micePMM,X4954,X5196,0.05668076556096307,0.06314615697186576
MAR,10,2,micePMM,X4954,X5220,0.01332638833778191,0.04100625666658851
MAR,10,2,micePMM,X4954,X5226,0.009115046960387117,-0.04485676736691022
MAR,10,2,micePMM,X5196,X5220,0.010876706757180532,0.19257820933339198
MAR,10,2,micePMM,X5196,X5226,0.19674565372836075,0.20137060144025104
MAR,10,2,micePMM,X5220,X5226,0.22752331878378967,0.274838004667734
MAR,10,2,miceRF,X4676,X4729,-0.13458643807329113,-0.1179039961587247
MAR,10,2,miceRF,X4676,X4745,0.28750101650468146,0.28863281106027877
MAR,10,2,miceRF,X4676,X4776,-0.13607275948655725,-0.13224901460805633
MAR,10,2,miceRF,X4676,X4780,0.03227066473069483,0.03514837571004288
MAR,10,2,miceRF,X4676,X4794,0.28726106556196107,0.2586968629961845
MAR,10,2,miceRF,X4676,X4828,-0.05016493268689705,-0.03770090314107525
MAR,10,2,miceRF,X4676,X4954,-0.07620521767690396,-0.08122583130387967
MAR,10,2,miceRF,X4676,X5196,0.14065543365021957,0.12110112128814617
MAR,10,2,miceRF,X4676,X5220,0.1580721727478751,0.16402530516733083
MAR,10,2,miceRF,X4676,X5226,0.31866359788405507,0.3108901375875715
MAR,10,2,miceRF,X4729,X4745,0.1877755227700502,0.18653541668815352
MAR,10,2,miceRF,X4729,X4776,-0.039420938985009576,-0.0332458005461426
MAR,10,2,miceRF,X4729,X4780,-0.07511823494614298,-0.07211279672253022
MAR,10,2,miceRF,X4729,X4794,-0.019198646680501544,-0.02646239656979685
MAR,10,2,miceRF,X4729,X4828,0.2593770060105025,0.21388562064458055
MAR,10,2,miceRF,X4729,X4954,0.03339604365470998,0.06144080447259576
MAR,10,2,miceRF,X4729,X5196,0.08442936399243549,0.06862754144878613
MAR,10,2,miceRF,X4729,X5220,0.11297776096650695,0.06712618530822735
MAR,10,2,miceRF,X4729,X5226,-0.14181228161804507,-0.07731434402317479
MAR,10,2,miceRF,X4745,X4776,-0.04755867404892234,-0.03963414697883687
MAR,10,2,miceRF,X4745,X4780,0.022871412401678868,0.028952276619771785
MAR,10,2,miceRF,X4745,X4794,0.32942204912556916,0.345730820349684
MAR,10,2,miceRF,X4745,X4828,-0.03625601174099287,0.012889140407124529
MAR,10,2,miceRF,X4745,X4954,0.05991069443423865,0.048662583322906544
MAR,10,2,miceRF,X4745,X5196,0.18851541041753805,0.16705868907274563
MAR,10,2,miceRF,X4745,X5220,0.2053009022573063,0.1814473528902317
MAR,10,2,miceRF,X4745,X5226,0.17814625364561698,0.2130991216264601
MAR,10,2,miceRF,X4776,X4780,0.20718306749297075,0.12543736739370356
MAR,10,2,miceRF,X4776,X4794,0.04744317966081159,0.04003084147423008
MAR,10,2,miceRF,X4776,X4828,0.0268928604497047,0.0327903302100355
MAR,10,2,miceRF,X4776,X4954,0.17110590491418556,0.16533259484757762
MAR,10,2,miceRF,X4776,X5196,0.010769979595619854,0.006867088895740865
MAR,10,2,miceRF,X4776,X5220,-0.035363841004637166,-0.04464538751432399
MAR,10,2,miceRF,X4776,X5226,-0.011809596141917369,0.011786348093840573
MAR,10,2,miceRF,X4780,X4794,0.03309907911159734,0.027927807502198268
MAR,10,2,miceRF,X4780,X4828,0.11338773642554473,0.1193732781762541
MAR,10,2,miceRF,X4780,X4954,0.11937327817625405,0.11534548644735636
MAR,10,2,miceRF,X4780,X5196,0.0075137545420497776,0.004790874478723922
MAR,10,2,miceRF,X4780,X5220,0.08540252551527888,0.08176134510074763
MAR,10,2,miceRF,X4780,X5226,0.08365805205931719,0.08159578862567586
MAR,10,2,miceRF,X4794,X4828,-0.10340253000749859,-0.03763874468553617
